JSON_file,title,author,title_verified,author_verified,isbn
pg_3806.json,THE UNITED STATES IN 1800,"Adams, Henry",The United States in 1800,Henry Adams,0826215505
pg_3443.json,"GEN SURVEY OF THE HIST OF THE CANON ON THE
NEW TESTAMENT",Baker Bk Hse,"GEN SURVEY OF THE HIST OF THE CANON ON THE
NEW TESTAMENT",Baker Bk Hse,ISBN Not Found
pg_3898.json,LETTERS OF HART CRANE,"Weber, Brom","Letters of Hart Crane, 1916-1932",Brom Weber,9780520346789
pg_3535.json,archaeology,"Watson, LeBlanc, & Redman",archaeology,Not Found,9780900197550
pg_2772.json,CHANCE MEETINGS,"Saroyan, William",Chance meetings,William Saroyan,9780099466574
pg_2395.json,Sense and sensability.,Penguin.,Sense and sensability.,Penguin.,9780194614429
pg_2394.json,BOSWELL'S LIFE OF JOHNSON,"Boswell, James",Boswell\'s Life of Johnson,James Boswell,9781434611178
pg_2397.json,LIFE OF JOHNSON,"Boswell, James",Life of Samuel Johnson,James Boswell,9780140436624
pg_0146.json,WE MUST MARCH MY DARLINGS,"Trilling, Diana",We must march my darlings,Diana Trilling,015695706X
pg_0186.json,THE LAST WORD,Macmillan,THE LAST WORD,Macmillan,ISBN Not Found
pg_0015.json,Jeremiah Curtin,,Jeremiah Curtin,,9798472505505
pg_0055.json,TERMS FOR ORDER,"Burke, Kenneth",Terms for order,Kenneth Burke,ISBN Not Found
pg_0095.json,rift,- M. Chickman,rift,- M. Chickman,014005958X
pg_0135.json,Edited by Alan Purves,Daedalus,Edited by Alan Purves,Daedalus,ISBN Not Found
pg_0175.json,random House,"Cosman, Carol, Keefe, Joan, Weaver, K. ed",random House,Not Found,9780517336779
pg_0004.json,LITTLE MEN,"Alcott, L.M.",LITTLE MEN,Alcott,0141366087
pg_0044.json,THE PLEASURE OF THE TEXT,"Barnes, Roland",THE PLEASURE OF THE TEXT,Roland,1789977282
pg_0084.json,BLACK ODYSSEY,Daedalus 50,BLACK ODYSSEY,Daedalus 50,0679728147
pg_0124.json,Univ. of Toronto,Ed. Walzak,Univ. of Toronto,Ed. Walzak,ISBN Not Found
pg_0165.json,ELEVEN SHORT PLAYS OF THE MODERN THEATRE,"Moon, Samuel, ed",ELEVEN SHORT PLAYS OF THE MODERN THEATRE,Not Found,9780394171050
pg_4207.json,v. of Cal.,Martin Lings,v. of Cal.,Martin Lings,9781270028307
pg_0033.json,PISSING IN THE SNOW & OTHER OZARK FOLKTALES,"Randolph, Vance",Pissing in the snow,Vance Randolph,9780947792114
pg_0073.json,ANCIENT MY TH IN MODERN POETRY,"Feder, Lillian",ANCIENT MY TH IN MODERN POETRY,Lillian,ISBN Not Found
pg_0113.json,TRANSFORMATIONS IN THE RENAISSANCE ENGLISH LYRIC,Daedalus,TRANSFORMATIONS IN THE RENAISSANCE ENGLISH LYRIC,Daedalus,0801405874
pg_0153.json,CONCEPTS OF CRITICISM,"Wellek, Rene",Concepts of criticism,René Wellek,0312002297
pg_0022.json,ANCIENT MYTHS,"Goodrich, Norma",The ancient myths,Norma Lorre Goodrich,9783849514020
pg_0062.json,of Chicago,Daedalus,of Chicago,Daedalus,ISBN Not Found
pg_0102.json,STYLE An Anti-Textbook,"Lanham, Richard A.",STYLE An Anti-Textbook,Richard A.,ISBN Not Found
pg_0143.json,LINGUISTIC CHANGE,"Sturtevant, EH",LINGUISTIC CHANGE,Sturtevant,9780226779157
pg_0182.json,BOOK OF BEAUTY,Daedales,BOOK OF BEAUTY,Daedales,1697377068
pg_0011.json,lahoma,"Campa, Arthur",lahoma,Arthur,1404312757
pg_0050.json,PURITAN ORIGINS OF THE AMERICAN SELF,"Bercovitch, Sacvan",The Puritan origins of the American self,Sacvan Bercovitch,9780300021172
pg_0091.json,James,,James,,0141331267
pg_0131.json,A LITERATURE OF THEIR OWN,"Showalter, Elaine",A literature of their own,Elaine Showalter,9780691013435
pg_0171.json,LITTLE TREASURY OF HAIKU,,LITTLE TREASURY OF HAIKU,,9780517320969
pg_4214.json,Near East,Margaret Smith,Studies in early mysticism in the Near and Middle East,Margaret Smith,9780859690720
pg_0040.json,Pub Princeton,"Auerbach, Erich",Pub Princeton,Auerbach,ISBN Not Found
pg_0120.json,ESSAYS ON LITERATURE & POLITICS,Houghton Mifflin,ESSAYS ON LITERATURE & POLITICS,Houghton Mifflin,1134877404
pg_0160.json,FICTIONAL TRANSFORMATIONS OF JESUS,"Ziolkowski, Theodore",FICTIONAL TRANSFORMATIONS OF JESUS,Ziolkowski,ISBN Not Found
pg_0109.json,,Lyle Stuart,,Lyle Stuart,ISBN Not Found
pg_0149.json,LITERARY IMPACT OF THE GOLDEN BOUGH,"Vickery, John B.",Literary Impact of the Golden Bough,John B. Vickery,9780691619163
pg_0189.json,AMERICAN WRITERS,"Simic, Charles & Strand, Mark, ed",AMERICAN WRITERS,Charles & Strand,9780761472445
pg_0058.json,"LIMITS OF ART, III","Cairns, Huntington, ed",LIMITS OF ART,Huntington,0691017654
pg_0098.json,AND TRANSFORMATIONS,Capra Press,AND TRANSFORMATIONS,Capra Press,9781351167192
pg_0138.json,LITERARY TOUR GUIDE TO THE US WEST & MIDWEST,"Stein, Rita",LITERARY TOUR GUIDE TO THE US WEST & MIDWEST,Stein,ISBN Not Found
pg_0178.json,THE PREMIER BOOK OF MAJOR POETS,"Dore, Anita, ed",THE PREMIER BOOK OF MAJOR POETS,Not Found,9780449300503
pg_0007.json,GIOVANNI'S ROOM,"Baldwin, James",Giovanni's Room,James Baldwin,9780718104757
pg_0047.json,FIVE METAPHYSICAL POETS,"Bennett, H. S. Joan",FIVE METAPHYSICAL POETS,H. S. Joan,ISBN Not Found
pg_0087.json,of Washington,Daedalus,of Washington,Daedalus,0665293690
pg_0127.json,Linguistics,"Sapir, Edward","General, Historical-Comparative and Descriptive Linguistics",Edward Sapir,3110358794
pg_4210.json,THE MYSTICS OF ISLAM,"Nicholson, Reynold A.",The mystics of Islam,Reynold Alleyne Nicholson,9780559123443
pg_0036.json,ONE HUNDRED FAVORITE FOKTALES,"Thompson, Stith ed",ONE HUNDRED FAVORITE FOKTALES,Thompson,ISBN Not Found
pg_0116.json,CHILDREN OF THE MIRE,"Paz, Octavio",Children of the mire,Octavio Paz,0674116259
pg_0026.json,,YUROK MYTHS,,YUROK MYTHS,ISBN Not Found
pg_0105.json,THE THEORY OF THE NOVEL,اليامي,THE THEORY OF THE NOVEL,اليامي,0029314909
pg_0145.json,THE POETICS OF PROSE,"Todorov, Tzvetan",The poetics of prose,Tzvetan Todorov,ISBN Not Found
pg_0185.json,POEMS OF PROTEST OLD AND NEW,MACMILLAN,POEMS OF PROTEST OLD AND NEW,MACMILLAN,0020697600
pg_0014.json,TREASURY OF IRISH FOLKLORE,Padraic Colum,A treasury of Irish folklore,Padraic Colum,9780517676127
pg_0054.json,RHETORIC OF MOTIVES,"Burke, Kenneth",A Rhetoric of Motives,Kenneth Burke,ISBN Not Found
pg_0094.json,,Daedalus,,Daedalus,ISBN Not Found
pg_0134.json,A SUSAN SONTAG READER,"Sontag, Susan",A Susan Sontag reader,Susan Sontag,0140054340
pg_0003.json,"JAMES AGEE, A WAY OF SEEING","Burns, Alfred Barson",A WAY OF SEEING,Alfred Barson,0818014229
pg_0043.json,IMAGE MUSIC TEXT,Hill & Wang,IMAGE MUSIC TEXT,Hill & Wang,0006348807
pg_0123.json,PRINCIPLES OF LITERARY CRITICISM,"Richards, IA",PRINCIPLES OF LITERARY CRITICISM,Richards,0415217318
pg_0163.json,EIGHT GREAT TRAGEDIES,Sylvan Barnet ed.,EIGHT GREAT TRAGEDIES,Sylvan Barnet ed.,0451613473
pg_4206.json,A SUFI SAINT OF THE TWENTIETH CENTURY,Martin Lings,A Sufi saint of the twentieth century,Martin Lings,9780042970233
pg_0032.json,of Chicago,"Paredes, Americo",of Chicago,Paredes,ISBN Not Found
pg_0112.json,THE PRIMAL CURSE,"Matthews, Honor",The primal curse,Honor Matthews,ISBN Not Found
pg_0152.json,THE PURITAN EXPERIENCE STUDIES IN SPIRITUAL,Schocken,THE PURITAN EXPERIENCE STUDIES IN SPIRITUAL,Schocken,ISBN Not Found
pg_0021.json,JUDAICA,Jews of Yemen,JUDAICA,Jews of Yemen,0028659392
pg_0061.json,Linguistics,Fenguin,Linguistics,Fenguin,9783540322061
pg_0101.json,THE HOLOCAUST AND THE LITERARY IMAGINATION 4,"Langer, Lawrence L.",THE HOLOCAUST AND THE LITERARY IMAGINATION 4,Lawrence L.,ISBN Not Found
pg_0141.json,Atheneum,"Steiner, George",Atheneum,Steiner,1772290629
pg_0181.json,ENGLISH & AMERICAN SURREALISH POETRY,Edward B Germain ed.,ENGLISH & AMERICAN SURREALISH POETRY,Edward B Germain ed.,9780665474477
pg_0010.json,LETTERS A Novel,"Barth, John",LETTERS A Novel,Barth,0684831171
pg_0090.json,AMERICAN & BRITISH WRITERS IN MEXICO 1556,"Gunn, Drewey W.",AMERICAN & BRITISH WRITERS IN MEXICO 1556,Drewey W.,9781419105838
pg_0130.json,SURVIVAL OF THE PAGAN GODS,"Seznac, Jean",SURVIVAL OF THE PAGAN GODS,Seznac,0691240205
pg_4213.json,THE SUFIS,"Shah, Idries",The Sufis,Idries Shah,8120806948
pg_0039.json,MARXIST ESTHETICS,"Arvon, Henri",Marxist Esthetics,Henri Arvon,0081407610
pg_0079.json,HOMO LOQUENS,"Fry, Dennis",Homo loquens,Dennis Butler Fry,8483444070
pg_0119.json,THE FANTASTIC IN LITERATURE,"Rabkin, Eric S.",The fantastic in literature,Eric S. Rabkin,9780691636023
pg_0159.json,SEMANTIC ANALYSIS,"Ziff, Paul",Semantic analysis,Paul Ziff,0203936396
pg_4201.json,MOHAMMEDANISM,"Gibb, H.A.R.",Mohammedanism,H.A.R. Gibb,0195002458
pg_0028.json,GREAT FOLK TALES OF OLD IRELAND,Mary McGarry,Great folk tales of Old Ireland,Mary McGarry,9780723404910
pg_0108.json,THE STRUCTURALIST CONTROVERSY,"Macksey, Richard, ed",THE STRUCTURALIST CONTROVERSY,Not Found,0801813816
pg_0148.json,MIND IN THE MODERN WORLD,"Trilling, Lionel",Mind in the modern world,Lionel Trilling,0670003778
pg_0188.json,CONFUCIUS TO CUMMINGS,Lippencott,CONFUCIUS TO CUMMINGS,Lippencott,ISBN Not Found
pg_0017.json,Am.,"Dobie, J. Frank",Am.,J. Frank,1588276635
pg_0057.json,"LIMITS OF ART, II","Cairns, Huntington",LIMITS OF ART,Huntington,0691017654
pg_0097.json,,Scad. linguis,,Scad. linguis,ISBN Not Found
pg_0137.json,LITERARY TOUR GUIDE TO THE U.S. SOUTH & SOUTHWEST,"Stein, Rita",LITERARY TOUR GUIDE TO THE U.S. SOUTH & SOUTHWEST,Stein,ISBN Not Found
pg_0006.json,BEYOND DESIRE,"Anderson, Sherwood",Beyond desire,Sherwood Anderson,9780871402066
pg_0046.json,на 725),"Beckett, Samuel Belitt, Ben",на 725),Samuel Belitt,ISBN Not Found
pg_0086.json,OF THE CIVIL WAR,Bruce Catton,The American heritage picture history of the Civil War,Bruce Catton,0517385562
pg_0126.json,INTERPRETATIONS OF POETRY & RELIGION,Peter Smith,INTERPRETATIONS OF POETRY & RELIGION,Peter Smith,9781417924875
pg_0166.json,Lyle Stuart,"Allen, John",Lyle Stuart,Allen,0818403519
pg_4209.json,SUFI ESSAYS,"Nasr, Seyyed Hosseim",SUFI ESSAYS,Seyyed Hosseim,9780791410516
pg_0035.json,"ANCIENT INDIAN MAGIC & FOLKLORE
Great","Stutley, Margaret",Ancient Indian magic and folklore,Margaret Stutley,9788121510059
pg_0075.json,Linguistics,"Routledge, & Kegan Paul Ltd.",Origins of American Linguistics 1643-1914,Routledge,041514955X
pg_0115.json,"BEYOND THE WASTE LAND: A STUDY OF THE AMERICAN
NOVEL IN THE 1960's","Olderman, Raymond M.","BEYOND THE WASTE LAND: A STUDY OF THE AMERICAN
NOVEL IN THE 1960's",Raymond M.,ISBN Not Found
pg_0154.json,LETTERS ON LITERATURE & POLITICS,"Wilson, Edmund","Letters on literature and politics, 1912-1972",Edmund Wilson,9780374185084
pg_0024.json,UNCLE REMUS His Songs & His Sayings,Penguin,UNCLE REMUS His Songs & His Sayings,Penguin,1892824574
pg_0064.json,STRUCURALIST POETICS,"Culler, Jonathan",STRUCURALIST POETICS,Jonathan,ISBN Not Found
pg_0104.json,THE TRUTHTELLERS,Schocken,THE TRUTHTELLERS,Schocken,ISBN Not Found
pg_0144.json,THE FANTASTIC,"Todorov, Tzvetan",THE FANTASTIC,Tzvetan,2841726908
pg_0013.json,TREASURY OF AFRO AMERICAN FOLKLORE,Harold Courlander,A Treasury of Afro-American Folklore,"Courlander, Harold",9780788165603
pg_0053.json,AN INTRODUCTION TO AMERICAN LITERATURE,"Borges, Luis",An Introduction to American Literature,Jorge Luis Borges,0353386308
pg_0092.json,LITERARY TOUR GUIDE TO ENGLAND & SCOTLAND,"Harting, Emile",LITERARY TOUR GUIDE TO ENGLAND & SCOTLAND,Harting,9780688079710
pg_0133.json,STYLES OF RADICAL WILL,"Sontag, Susan",Styles of radical will,Susan Sontag,9780385267090
pg_0173.json,TREASURY OF THE WORLD'S BEST LOVED FOEMS,,TREASURY OF THE WORLD'S BEST LOVED FOEMS,,ISBN Not Found
pg_0002.json,LET US NOW PRAISE FAMOUS MEN,"Agee, J. & Evans, W.",LET US NOW PRAISE FAMOUS MEN,J. & Evans,1931082812
pg_0042.json,ELEMENTS OF SEMIOLOGY,Hill & wang,ELEMENTS OF SEMIOLOGY,Hill & wang,9780374521462
pg_0082.json,"A NATURAL PERSPECTIVE: THE DEVELOPMENT
OF SHAKESPEAREAN COMEDY AND ROMANCE","Frye, Northrop",A natural perspective; the development of Shakespearean comedy and romance,Northrop Frye,0844663182
pg_0122.json,PRACTICAL CRITICISM,"Richards, IA",PRACTICAL CRITICISM,Richards,0415217318
pg_0031.json,HEROIC EPIC AND SAGA,"Oinas, Felix, ed",HEROIC EPIC AND SAGA,Not Found,9780253202116
pg_0071.json,"Literary
Criticism","Empson, William","Literary
Criticism",William,9780787658502
pg_0111.json,THE AMERICAN LANGUAGE,"Mencken, H.L.",The American Language,H. L. Mencken,394400771X
pg_0151.json,Univ. of Wisconisn,Ruth Wallerstein,Univ. of Wisconisn,Ruth Wallerstein,ISBN Not Found
pg_0020.json,Folktales of Egypt,"El-Shamy, HASAN",Folktales of Egypt,Hasan M. El-Shamy,9780226206240
pg_0060.json,RULES & REPRESENTATIONS,Columbia,Home rule and reorganization for the District of Columbia,United States. Congress. Senate. Committee on the District of Columbia,ISBN Not Found
pg_0100.json,THEORY OF CRITICISM,"Krieger, Murray",The Theory of Criticism,Murray Krieger,9780745600123
pg_0140.json,IN BLUEBEARD'S CASTLE,"Steiner, George",In Bluebeard's castle,George Steiner,0300015011
pg_0009.json,NOBODY KNOWS NY NAME,"Baldwin, James",NOBODY KNOWS NY NAME,Baldwin,ISBN Not Found
pg_0049.json,AMERICAN PURITAN IMAGINATION,"Bercovitch, Sacvan, ed",AMERICAN PURITAN IMAGINATION,Bercovitch,9780521203920
pg_0089.json,A NEW INVITATION TO LINGUISTICS,"Greenberg, Joseph",A new invitation to linguistics,Joseph H. Greenberg,9780385075503
pg_0129.json,"HOMER TO BRECHT: THE EUROPEAN EPIC & DRAMATIC
TRADITION","Seidel, Michael, ed","HOMER TO BRECHT: THE EUROPEAN EPIC & DRAMATIC
TRADITION",Not Found,ISBN Not Found
pg_0169.json,end of Brita,"Sweetkind, Morris, ed",end of Brita,Sweetkind,ISBN Not Found
pg_4212.json,MYSTICAL POEMS OF RUMI,"Rumi, Jalal Al-Din",Mystical poems of Rūmī,Rumi (Jalāl ad-Dīn Muḥammad Balkhī),0226731510
pg_0038.json,,of Oklahoma,,of Oklahoma,ISBN Not Found
pg_0118.json,WRITERS AT WORK The Paris Review Interviews,"Plimpton, George ed.",WRITERS AT WORK The Paris Review Interviews,George ed.,ISBN Not Found
pg_0157.json,Univ. of Chicago,"Wimsatt, William K., and Cleanth Brooks",Univ. of Chicago,and Cleanth Brooks,9780673452634
pg_4202.json,Great Eastern Book Company,Jock Hayward,Great Eastern Book Company,Jock Hayward,ISBN Not Found
pg_0027.json,THE INLAND WHALE,"Kroeber, Theodora",The inland whale,Theodora Kroeber,1282358960
pg_0106.json,Beowulf through Paradise Lost,Daedalus,Beowulf through Paradise Lost,Daedalus,ISBN Not Found
pg_0147.json,THE LIBERAL IMAGINATION,"Trilling, Lionel",The liberal imagination,Lionel Trilling,0140550909
pg_0187.json,A BOOK OF SONNETS,"Nye, Robert, ed",A BOOK OF SONNETS,Not Found,ISBN Not Found
pg_0016.json,LEGENDS FROM THE VALLEY OF MEXICO,,LEGENDS FROM THE VALLEY OF MEXICO,,ISBN Not Found
pg_0056.json,"LIMITS OF ART, I","Cairns, Huntington, ed.",LIMITS OF ART,Huntington,0691017654
pg_0096.json,THE WRITER'S CRAFT,"Hersey, John",The writer's craft,John Richard Hersey,9780395863824
pg_0176.json,LIMERICKS HISTORICAL & HYSTERICAL,"Billington, Ray Allen",Limericks Historical and Hysterical,Ray Billington,0393014533
pg_0005.json,LITTLE WOMEN,"Alcott, L.M.",Little Women/Heidi/Anne of Green Gables,"Alcott, Louisa May/Spyri, Johanna/Montgomery, L.M.",8866114847
pg_0045.json,WRITING DEGREE ZERO,FGS Milk Wane,WRITING DEGREE ZERO,FGS Milk Wane,ISBN Not Found
pg_0085.json,THE SIEGE OF ATLANTA 1864,Bonanza,THE SIEGE OF ATLANTA 1864,Bonanza,9780345244246
pg_0125.json,LITERARY CRITICISM,Peter Smith,LITERARY CRITICISM,Peter Smith,9780787658502
pg_4208.json,A SUFI RULE FOR NOVICES,"Milson, Menahem, ed & tr",A SUFI RULE FOR NOVICES,Not Found,9780674854000
pg_0034.json,. of Chicago,"Seki, Keigo ed.",. of Chicago,Keigo ed.,ISBN Not Found
pg_0155.json,"Vol. I: Classical & Neo-classical
Univ. of Chicago","Wimsatt, William K., and Cleanth Brooks","Vol. I: Classical & Neo-classical
Univ. of Chicago",and Cleanth Brooks,1006805117
pg_0023.json,,of Oklahoma,,of Oklahoma,ISBN Not Found
pg_0103.json,STUDIES IN CLASSIC AMERICAN LITERATURE,"Lawrence, DH",Studies in classic American literature,David Herbert Lawrence,0900000600
pg_0142.json,THE PLEASURES & POWERS OF NARRATIVE cloth,"Stern, Richard, ed",THE PLEASURES & POWERS OF NARRATIVE cloth,Not Found,1854772295
pg_0183.json,NEW POETS OF ENGLAND & AMERICA,"Hall, Donald, ed",NEW POETS OF ENGLAND & AMERICA,Not Found,0529018993
pg_0012.json,FOLKLORE IN AMERICA,"Coffin, T & H. Cohen",FOLKLORE IN AMERICA,T & H. Cohen,9780385050715
pg_0052.json,THE IMPORTANCE OF LANGUAGE,,THE IMPORTANCE OF LANGUAGE,,9780801490774
pg_0093.json,ARTAUD & AFTER,"Hayman, Ronald",Artaud and after,Ronald Hayman,0192117440
pg_0132.json,AGAINST INTERPRETATION,"Sontag, Susan",Against Interpretation,Susan Sontag,009938731X
pg_0001.json,MONT SAINT MICHEL & CHARTRES,"Adams, Henry",Mont-Saint-Michel and Chartres,Henry Adams,9780140390544
pg_0041.json,,Rutgers,,Rutgers,ISBN Not Found
pg_0081.json,FABLES OF IDENTITY,"Frye, Northrop",Fables of identity,Northrop Frye,0156297302
pg_0121.json,Kramerbooks,I.A. Richards,Kramerbooks,I.A. Richards,ISBN Not Found
pg_0161.json,Mentor NAL,S. Barnet (ed),Mentor NAL,S. Barnet (ed),ISBN Not Found
pg_4204.json,in Pre-Mughal India,Jock Hayward,in Pre-Mughal India,Jock Hayward,812150001X
pg_0030.json,TALE OF THE NISAN SHAMANESS,Daedalus,TALE OF THE NISAN SHAMANESS,Daedalus,0295955481
pg_0110.json,EXISTENTIALISM AND MODERN LITERATURE,Lyle Stuart,EXISTENTIALISM AND MODERN LITERATURE,Lyle Stuart,9787531301578
pg_0150.json,CREATION & DISCOVERY,Regnery/Gateway,CREATION & DISCOVERY,Regnery/Gateway,9781957914176
pg_0019.json,REAN FOLKTALES & FABLES,Charles Downing,REAN FOLKTALES & FABLES,Charles Downing,ISBN Not Found
pg_0059.json,,REFLECTIONS ON LANGUAGE,,REFLECTIONS ON LANGUAGE,ISBN Not Found
pg_0139.json,AFTER BABEL: ASPECTS OF LANGUAGE & TRANSLATION paper,"Steiner, George",AFTER BABEL: ASPECTS OF LANGUAGE & TRANSLATION paper,Steiner,ISBN Not Found
pg_0179.json,NORTON ANTHOLOGY OF MODERN POETRY,Edited by Richard Ellmann and Robert O'clair,NORTON ANTHOLOGY OF MODERN POETRY,Edited by Richard Ellmann and Robert O'clair,9780393977929
pg_0008.json,IF BEALE STREET COULD TALK,"Balwdin, James",IF BEALE STREET COULD TALK,Balwdin,9782234016170
pg_0048.json,THEORY OF THE MODERN STAGE,"Bentley, Eric",The Theory of the Modern Stage,Eric Bentley,9780140171785
pg_0088.json,EUROPEAN LITERARY THEORY & PRACTICE,"Gras, Vernon",European literary theory and practice,Vernon W. Gras,0440523818
pg_0128.json,STRUCTURALISM IN LITERATURE An Introduction,"Scholes, Robert",STRUCTURALISM IN LITERATURE An Introduction,Scholes,ISBN Not Found
pg_0167.json,Lippencott,"Alvardo, Corrado et al",Lippencott,Corrado et al,ISBN Not Found
pg_4211.json,of Chicago,"Rahman, Fazlur",of Chicago,Rahman,ISBN Not Found
pg_0037.json,A TREASURY OF MEXICAN FOLKWAYS,"Toor, Francis",A TREASURY OF MEXICAN FOLKWAYS,Francis,0517476797
pg_0077.json,THE LYRICAL NOVEL,"Freedman, Ralph",The lyrical novel,Ralph Freedman,ISBN Not Found
pg_0117.json,THE CONCEPTS OF STRUCTURALISM,"Pettit, Philip",The concept of structuralism,Philip Pettit,9780520034167
pg_4200.json,SUBMISSION: SAYINGS OF THEPROPHET,"Friedlander, Shems",SUBMISSION: SAYINGS OF THEPROPHET,Friedlander,ISBN Not Found
pg_0025.json,,"Hurston, Zora Neale",,Zora Neale,ISBN Not Found
pg_0065.json,OF GRAMMATOLOGY,"Derrida, Jacques",Of grammatology,Jacques Derrida,0748626131
pg_2398.json,EVA TROUT or CHANGING SCENES,"Bowen, Elizabeth","Eva Trout, or, Changing scenes",Elizabeth Bowen,9780394423845
pg_0555.json,TYPES OF RELIGIOUS EXPERIENCE,"Wach, Joachim",Types of religious experience,Joachim Wach,1014961610
pg_0485.json,BIRTHDAY OF THE INFANTA,"Wilde, Oscar",The birthday of the infanta,Oscar Wilde,9780061923296
pg_1149.json,ON HADRIAN'S WALL,Parkicholo,ON HADRIAN'S WALL,Parkicholo,ISBN Not Found
pg_1081.json,EMINENT VICTORIAN WOMEN,"Longford, Elizabeth",Eminent Victorian women,Elizabeth Harman Pakenham Countess of Longford,9780750948876
pg_1011.json,,Remi Nadeau,,Remi Nadeau,ISBN Not Found
pg_0542.json,,"Lamborn Wilson, Peter",,Lamborn Wilson,ISBN Not Found
pg_0473.json,Little Brown,"Waugh, Evelyn",Little Brown,Evelyn,9780321067685
pg_1136.json,Loeb,,Loeb,,9780721616575
pg_0598.json,THE ARCHAEOLOGY OF ANCIENT CHINA,Chang Kwang-chih,The archaeology of ancient China,Kwang-chih Chang,0300021453
pg_0529.json,SHAMANISM,ソフード,SHAMANISM,ソフード,2253137715
pg_1123.json,COMPLETE GREEK TRAGEDIES II SOPHOCLES,"Lattimore, R., tr",COMPLETE GREEK TRAGEDIES II SOPHOCLES,Lattimore,ISBN Not Found
pg_1054.json,PERSONS OF CONSEQUENCE Queen Victoria & Her Circle,"Auchincloss, Louis",PERSONS OF CONSEQUENCE Queen Victoria & Her Circle,Auchincloss,ISBN Not Found
pg_0585.json,v. of Calif.,"Gimbutas, Marija",v. of Calif.,Gimbutas,ISBN Not Found
pg_0516.json,PERSPECTIVES IN THE HISTORY OF RELIGION,"De Vries, Jan",Perspectives in the history of religions,"Vries, Jan de",9780520033009
pg_1110.json,PORTRAIT OF AN AGE,"Young, G. M.",Portrait of an age,G. M. Young,9780020008200
pg_0572.json,Univ. of Washington,"Roosevelt, Anna ed.",Univ. of Washington,Roosevelt,143461283X
pg_0503.json,THE RHETORIC OF RELIGION,Kenneth Burke,The rhetoric of religion,Kenneth Burke,0520016106
pg_1097.json,ESSAYS IN ENGLISH HISTORY,"Taylor, AJP",ESSAYS IN ENGLISH HISTORY,Taylor,0241894301
pg_1028.json,COMEDY AND CONSCIENCE AFTER THE RESTORATION,Columbia,COMEDY AND CONSCIENCE AFTER THE RESTORATION,Columbia,ISBN Not Found
pg_0559.json,MYTHS & SYMBOLS IN INDIAN ART & CIVILIZATION,"Zimmer, Heinrich",Myths and symbols in Indian art and civilization,Heinrich Robert Zimmer,069109800X
pg_0490.json,TRIALS OF OSCAR WILDE,"Hyde, H. Montgomery",The Trials of Oscar Wilde,H. Montgomery Hyde,9780844650494
pg_1153.json,THE GREEKS OVERSEAS Their Early Colonies & Trade,"Boardman, John",THE GREEKS OVERSEAS Their Early Colonies & Trade,Boardman,ISBN Not Found
pg_1084.json,,"Magnus, Philip",,Philip,ISBN Not Found
pg_1015.json,,McGraw Hill,,McGraw Hill,ISBN Not Found
pg_0546.json,millian,"Otto, Rudolf",millian,Rudolf,ISBN Not Found
pg_0477.json,Kramerbooks,. WADDY,Kramerbooks,. WADDY,ISBN Not Found
pg_1140.json,ROMAN IMPERIALSIM IN THE LATER REPUBLIC,"Badian, E.",ROMAN IMPERIALSIM IN THE LATER REPUBLIC,Badian,ISBN Not Found
